"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_DOWN_CHANNEL","CHANNEL_NAME","VARCHAR2","","N","SYS_C00175622","渠道名称","下游渠道信息"
"OS_DOWN_CHANNEL","BALANCE","NUMBER","15","N","SYS_C00175623","渠道余额","下游渠道信息"
"OS_DOWN_CHANNEL","SYNC_FLAG","NUMBER","","N","SYS_C00175624","同步记账","下游渠道信息"
"OS_DOWN_CHANNEL","CHARGE_PERSON","VARCHAR2","","Y","","负责人","下游渠道信息"
"OS_DOWN_CHANNEL","STATUS","NUMBER","","N","SYS_C00175625","状态","下游渠道信息"
"OS_DOWN_CHANNEL","REMARK","VARCHAR2","","Y","","备注","下游渠道信息"
"OS_DOWN_CHANNEL","CREATE_USER","VARCHAR2","","N","SYS_C00175626","创建人","下游渠道信息"
"OS_DOWN_CHANNEL","CREATE_TIME","DATE","","N","SYS_C00175627","创建时间","下游渠道信息"
"OS_DOWN_CHANNEL","UPDATE_USER","VARCHAR2","","Y","","更新人","下游渠道信息"
"OS_DOWN_CHANNEL","UPDATE_TIME","DATE","","Y","","更新时间","下游渠道信息"
"OS_DOWN_PRODUCT_RULE","RECORD_ID","NUMBER","","N","SYS_C00175646","记录编号","下游产品规则"
"OS_DOWN_PRODUCT_RULE","RECORD_ID","NUMBER","","N","PK_OS_DOWN_PRODUCT_RULE","记录编号","下游产品规则"
"OS_DOWN_PRODUCT_RULE","CHANNEL_NO","VARCHAR2","","N","SYS_C00175647","渠道编号","下游产品规则"
"OS_DOWN_PRODUCT_RULE","PRODUCT_NO","VARCHAR2","","N","SYS_C00175648","产品编号","下游产品规则"
"OS_DOWN_PRODUCT_RULE","TERM_NO","VARCHAR2","","N","SYS_C00175649","终端编号","下游产品规则"
"OS_DOWN_PRODUCT_RULE","RULE_TYPE","NUMBER","","N","SYS_C00175650","规则类型","下游产品规则"
"OS_DOWN_PRODUCT_RULE","RULE_CND","NUMBER","","N","SYS_C00175651","规则条件","下游产品规则"
"OS_DOWN_PRODUCT_RULE","RULE_VALUE1","VARCHAR2","","N","SYS_C00175652","规则值1","下游产品规则"
"OS_DOWN_PRODUCT_RULE","RULE_VALUE2","VARCHAR2","","Y","","规则值2","下游产品规则"
"OS_DOWN_PRODUCT_RULE","PRIORITY","NUMBER","","N","SYS_C00175653","优先级","下游产品规则"
"OS_DOWN_PRODUCT_RULE","STATUS","NUMBER","","N","SYS_C00175654","状态","下游产品规则"
"OS_DOWN_PRODUCT_RULE","CREATE_USER","VARCHAR2","","N","SYS_C00175655","创建人","下游产品规则"
"OS_DOWN_PRODUCT_RULE","CREATE_TIME","DATE","","N","SYS_C00175656","创建时间","下游产品规则"
"OS_DOWN_PRODUCT_RULE","UPDATE_USER","VARCHAR2","","Y","","更新人","下游产品规则"
"OS_DOWN_PRODUCT_RULE","UPDATE_TIME","DATE","","Y","","更新时间","下游产品规则"
"OS_DOWN_TO_UP","RECORD_ID","NUMBER","","N","SYS_C00175658","记录编号","下游指定上游"
"OS_DOWN_TO_UP","RECORD_ID","NUMBER","","N","PK_OS_DOWN_TO_UP","记录编号","下游指定上游"
"OS_DOWN_TO_UP","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00175659","下游渠道编号","下游指定上游"
"OS_DOWN_TO_UP","DOWN_GROUP_NO","VARCHAR2","","N","SYS_C00175660","下游分组编号","下游指定上游"
"OS_DOWN_TO_UP","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00175661","上游渠道编号","下游指定上游"
"OS_DOWN_TO_UP","UP_GROUP_NO","VARCHAR2","","N","SYS_C00175662","上游分组编号","下游指定上游"
"OS_DOWN_TO_UP","DEVISION_MODE","NUMBER","","N","SYS_C00175663","分流模式","下游指定上游"
"OS_DOWN_TO_UP","DEVISION_VALUE","NUMBER","","Y","","分流值","下游指定上游"
"OS_DOWN_TO_UP","STATUS","NUMBER","","Y","","状态","下游指定上游"
"OS_DOWN_TO_UP","REMARK","VARCHAR2","","Y","","备注","下游指定上游"
"OS_DOWN_TO_UP","CREATE_USER","VARCHAR2","","N","SYS_C00175664","创建人","下游指定上游"
"OS_DOWN_TO_UP","CREATE_TIME","DATE","","N","SYS_C00175665","创建时间","下游指定上游"
"OS_DOWN_TO_UP","UPDATE_USER","VARCHAR2","","Y","","更新人","下游指定上游"
"OS_DOWN_TO_UP","UPDATE_TIME","DATE","","Y","","更新时间","下游指定上游"
"OS_FLOW_INFO","FLOW_ID","NUMBER","","N","SYS_C00175667","流程编号","流程信息"
"OS_FLOW_INFO","FLOW_ID","NUMBER","","N","PK_OS_FLOW_INFO","流程编号","流程信息"
"OS_FLOW_INFO","FLOW_NAME","VARCHAR2","","N","SYS_C00175668","流程名称","流程信息"
