"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"TBL_ORDER","PART_RECHARGE","NUMBER","2","Y","","拆分充值 0:是 1:否","充值订单主信息"
"TBL_ORDER","SPREADER_ID","NUMBER","20","Y","","实际金额,如流量100MB为10元金额","充值订单主信息"
"TBL_ORDER","BUSINESS_NO","VARCHAR2","","Y","","业务编号运营商编号","充值订单主信息"
"TBL_ORDER","PRODUCT_NO","VARCHAR2","","Y","","产品编号","充值订单主信息"
"TBL_ORDER","PROVINCE_NO","VARCHAR2","","Y","","省编码","充值订单主信息"
"TBL_ORDER","SALE_DISCOUNT","NUMBER","","Y","","销售折扣","充值订单主信息"
"TBL_ORDER","ENABLE_MATCH","NUMBER","","Y","","是否允许撮合","充值订单主信息"
"TBL_ORDER","PAYER_AREA","VARCHAR2","","Y","","充值区","充值订单主信息"
"TBL_ORDER","CITY_NO","VARCHAR2","","Y","","市编码","充值订单主信息"
"TBL_ORDER","BUSINESS_TYPE","NUMBER","","Y","","业务编码1：游戏 2：话费3：Q币  4：固话","充值订单主信息"
"TBL_ORDER","CHCEK_DATE","DATE","","Y","","订单通知时间","充值订单主信息"
"TBL_ORDER","START_RECV","DATE","","Y","","商户订单超时时间","充值订单主信息"
"TBL_ORDER","USER_IP","VARCHAR2","","Y","","用户IP地址","充值订单主信息"
"TBL_ORDER","DOWN_REAL_DISCOUNT","NUMBER","20","Y","","下游实际折扣","充值订单主信息"
"TBL_ORDER","USER_PAY_MONEY","NUMBER","20","Y","","用户支付金额","充值订单主信息"
"TBL_ORDER","ORDER_SNAP","VARCHAR2","","Y","","订单快照信息","充值订单主信息"
"TBL_ORDER","PRE_SUCCESS","NUMBER","1","Y","","预处理状态(原义为预成功) 1:否 0:是,9-预失败","充值订单主信息"
"TBL_ORDER","PRE_SUCCESS_TIME","DATE","","Y","","预处理时间(原义为预成功时间)","充值订单主信息"
"TBL_ORDER","SUP_RET_STATUS","NUMBER","","Y","","后补退款状态(预成功后使用,process_status):10-无需退款  20-等待处理","充值订单主信息"
"TBL_ORDER","SUP_RETING_MONEY","NUMBER","","Y","","待后补退款金额(预成功后才使用退款相关的字段)","充值订单主信息"
"TBL_ORDER","SUP_RET_TIME","DATE","","Y","","后补退款时间","充值订单主信息"
"TBL_ORDER","SUP_RETED_MONEY","NUMBER","","Y","","已后补退款金额","充值订单主信息"
"TBL_ORDER","RET_CATEGORY","NUMBER","","Y","","退款类型:0-无需退款 1-预成功线上退款 2-预成功线下退款  3-假成功线上退款  4-假成功线下退款","充值订单主信息"
"TBL_ORDER","RETRY_TIMES","NUMBER","","Y","","充值重试次数","充值订单主信息"
"TBL_ORDER","HAS_MANUAL_SUP","NUMBER","","Y","","是否有手工补单","充值订单主信息"
"TBL_ORDER","IS_MANAUL_MODE","NUMBER","1","Y","","是否手工操作模式","充值订单主信息"
"TBL_ORDER","ORIGINAL_DISCOUNT","NUMBER","20","Y","","原产品折扣","充值订单主信息"
"TBL_ORDER","IS_QUERY_RESULT","NUMBER","1","Y","","是否查询到结果","充值订单主信息"
"TBL_ORDER","USER_PAY_TIME","DATE","","Y","","用户支付时间","充值订单主信息"
"TBL_ORDER","QUERY_RESULT_TIME","DATE","","Y","","查询结果时间","充值订单主信息"
"TBL_ORDER","TIMEOUT_LIMIT","NUMBER","20","Y","","超时时长(秒)","充值订单主信息"
"TBL_ORDER","AUTO_RECHARGE_CNTR","NUMBER","","Y","","自动补单次数","充值订单主信息"
"TBL_ORDER","LIMIT_CHANNEL_CNTR","NUMBER","5","Y","","限制使用渠道个数","充值订单主信息"
"TBL_ORDER","PHONE_AUTHENTICATION_STATUS","NUMBER","1","Y","","是否通过鉴权","充值订单主信息"
"TBL_ORDER","MATCH_PRIORITY","NUMBER","5","Y","","撮合优先级","充值订单主信息"
"TBL_ORDER","USER_PAY_NO","VARCHAR2","","Y","","用户支付编号","充值订单主信息"
"TBL_ORDER","DOWN_PRODUCT_NO","VARCHAR2","","Y","","下游产品编号(下游收单时传入)","充值订单主信息"
"TBL_ORDER","FIRST_COST_DISCOUNT","NUMBER","","Y","","初次的估计成本","充值订单主信息"
"TBL_ORDER","NEXT_BIND_TIME","DATE","","Y","","下次绑定时间","充值订单主信息"
"TBL_ORDER","VERSION","NUMBER","","Y","","下游分账金额","充值订单主信息"
"TBL_ORDER","DOWN_PRODUCT_ID","NUMBER","20","Y","","下游产品编号(对应下游产品表主键编号)","充值订单主信息"
"TBL_ORDER","ERROR_MSG","VARCHAR2","","Y","","错误消息","充值订单主信息"
"TBL_ORDER","PARTNER_PROVINCE","VARCHAR2","","Y","","下游传入省份","充值订单主信息"
"TBL_ORDER","RECHARGE_MODE","NUMBER","2","Y","","充值模式 0:快充,1:8点到账慢充,2:24小时到账慢充,3:Q币IP快充,4:48小时到账慢充","充值订单主信息"
"TBL_ORDER","ENABLE_BIND","NUMBER","1","Y","","是否允许绑定","充值订单主信息"
"TBL_ORDER","MERGE_ORDER_NO","VARCHAR2","","Y","","融合订单号","充值订单主信息"
"TBL_ORDER","IS_MAIN_ORDER","NUMBER","","Y","","是否主订单","充值订单主信息"
"ST_DOWN_CHANNEL_FEE","REMARK","VARCHAR2","","Y","","描述","下游渠道费用"
"ST_DOWN_CHANNEL_FEE","RECHARGE_MODE","NUMBER","","Y","","快慢充","下游渠道费用"
"ST_DOWN_PRICE_REPORT","AVG_PROFIT","NUMBER","","Y","","报价后日均利润","下游报价表"
"ST_DOWN_PRICE_REPORT","TOTAL_CNTR","NUMBER","","Y","","报价后5天总笔数","下游报价表"
"ST_DOWN_PRICE_REPORT","AVG_CNTR","NUMBER","","Y","","报价后日均笔数","下游报价表"
"ST_ORDER_MANUAL_RECHARGE","ORIGINAL_PHONE","VARCHAR2","","Y","","原号码","订单手工充值记录"
"ST_ORDER_MANUAL_RECHARGE","NEW_PHONE","VARCHAR2","","Y","","新号码","订单手工充值记录"
"ADD_PRICE_SCHEME","DOWN_PRODUCT_ID","NUMBER","20","N","SYS_C00136955","下游产品编号","调价方案数据"
"ADD_PRICE_SCHEME","DOWN_PRODUCT_ID","NUMBER","20","N","PK_ST_DOWN_PRODUCT_SCHEME","下游产品编号","调价方案数据"
"ADD_PRICE_SCHEME","CARRIER_NO","VARCHAR2","","N","SYS_C00136956","运营商","调价方案数据"
"ADD_PRICE_SCHEME","PROVINCE_NO","VARCHAR2","","N","SYS_C00136957","省份","调价方案数据"
"ADD_PRICE_SCHEME","BUSINESS_TYPE","NUMBER","","N","SYS_C00136958","业务类型","调价方案数据"
"ADD_PRICE_SCHEME","FACE","NUMBER","","N","SYS_C00136959","面值","调价方案数据"
"ADD_PRICE_SCHEME","CURRENT_COST","NUMBER","","Y","","系统成本","调价方案数据"
"ADD_PRICE_SCHEME","FRONT_PRICE","NUMBER","","Y","","前端售价","调价方案数据"
"ADD_PRICE_SCHEME","PRICE_SCHEME","NUMBER","","Y","","报价方案","调价方案数据"
"ADD_PRICE_SCHEME","FEE_POINT","NUMBER","","Y","","报价点数","调价方案数据"
"ADD_PRICE_SCHEME","CURRENT_FEE","NUMBER","","Y","","本次报价(金额)","调价方案数据"
"ADD_PRICE_SCHEME","QUOTE_DAILY_COUNT","NUMBER","","Y","","报价后日均笔数","调价方案数据"
"ADD_PRICE_SCHEME","QUOTE_DAILY_PROFIT","NUMBER","","Y","","报价后日均收益","调价方案数据"
"ADD_PRICE_SCHEME","HISTORY_LOW_PRICE","NUMBER","","Y","","历史低价程度(报价点数)","调价方案数据"
"ADD_PRICE_SCHEME","MAX_DAY_COUNT","NUMBER","","Y","","最大日均笔数","调价方案数据"
"ADD_PRICE_SCHEME","MAX_DAY_PROFIT","NUMBER","","Y","","最大日均收益","调价方案数据"
"ADD_PRICE_SCHEME","NORMAL_DAY_COUNT","NUMBER","","Y","","正常日均笔数","调价方案数据"
"ADD_PRICE_SCHEME","NORMAL_DAY_PROFIT","NUMBER","","Y","","正常日均收益","调价方案数据"
"ADD_PRICE_SCHEME","LOWEST_MONTH_COST","NUMBER","","Y","","月成本最低(折扣)","调价方案数据"
"ADD_PRICE_SCHEME","HIGHER_MONTH_COST","NUMBER","","Y","","月成本最高(折扣)","调价方案数据"
"ADD_PRICE_SCHEME","NEAR_QUOTE1","NUMBER","","Y","","临近报价1","调价方案数据"
"ADD_PRICE_SCHEME","DAY_COUNT1","NUMBER","","Y","","日均交易笔数1","调价方案数据"
"ADD_PRICE_SCHEME","NEAR_QUOTE2","NUMBER","","Y","","临近报价2","调价方案数据"
"ADD_PRICE_SCHEME","DAY_COUNT2","NUMBER","","Y","","日均交易笔数2","调价方案数据"
"ADD_PRICE_SCHEME","NEAR_QUOTE3","NUMBER","","Y","","临近报价3","调价方案数据"
"ADD_PRICE_SCHEME","DAY_COUNT3","NUMBER","","Y","","日均交易笔数3","调价方案数据"
"ADD_PRICE_SCHEME","REMARK","VARCHAR2","","Y","","备注","调价方案数据"
"ADD_PRICE_SCHEME","UPDATED_USER","VARCHAR2","","Y","","更新人","调价方案数据"
"ADD_PRICE_SCHEME","UPDATED_DATE","DATE","","Y","","更新时间","调价方案数据"
"ADD_PRICE_SCHEME","CREATED_USER","VARCHAR2","","Y","","创建人","调价方案数据"
"ADD_PRICE_SCHEME","CREATED_DATE","DATE","","Y","","创建时间","调价方案数据"
"ADD_PRICE_SCHEME","NORMAL_FEE_POINT","NUMBER","","Y","","正常报价程度(报价点数)","调价方案数据"
"MR_RECHARGE_ORDER_MAIN_EX","SERVER_IP","VARCHAR2","","Y","","收单IP","号订单主表扩展信息"
"ST_UP_CHANNEL_PRODUCTS","SOURCE_TYPE","VARCHAR2","","Y","","货源类别","上游产品信息表"
"ST_DOWN_TIME_PRICE_CONFIG","LAST_EXCUTE_TIME","DATE","","Y","","上次执行时间","下游区域定时调价配置"
"RT_DOWN_FINISH_DAY_TRADE","PROCESS_CNTR","NUMBER","","Y","","在途笔数","下游完成日报表"
"RT_DOWN_FINISH_DAY_TRADE","PROCESS_MONEY","NUMBER","","Y","","在途金额","下游完成日报表"
"SC_CREATE_ORDER_CONFIG","REMARK","VARCHAR2","","Y","","备注","自动生成订单配置"
"ST_PHONE_TAG","TAG","VARCHAR2","","Y","","标签","号码类型"
"ST_PHONE_TAG","ID","NUMBER","","N","SYS_C00162217","类型ID","号码类型"
"ST_PHONE_TAG","TITLE","VARCHAR2","","Y","","说明","号码类型"
"ST_DOWN_CHANNEL_WARN_SET","TIME_THRESHOLD","NUMBER","10","N","SYS_C00162323","时长阈值",""
"HF_DOWN_SPECIFY_UP_HS","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00162414","下游渠道编号","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","RULE_ID","NUMBER","20","N","SYS_C00162413","规则编号","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","RULE_ID","NUMBER","20","N","PK_DOWN_SPECIFY_UP_ID_HS","规则编号","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00162415","上游渠道","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","CARRIER_NO","VARCHAR2","","N","SYS_C00162416","运营商编号","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","PROVINCE","VARCHAR2","","N","SYS_C00162417","为QG表示任意省","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","CITY","VARCHAR2","","N","SYS_C00162418","为*表示任意市","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","FACE","NUMBER","","Y","","为空表示任意面值","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","STATUS","NUMBER","1","N","SYS_C00162419","是否可用","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","LAST_UPDATED_USER","VARCHAR2","","Y","","最后更新人","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","LAST_UPDATED_DATE","DATE","","Y","","最后更新时间","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","PAY_RATIO","NUMBER","","Y","","分流比","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","CARRIER_TYPE","NUMBER","4","Y","","业务类型","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","BIND_GROUP","VARCHAR2","","Y","","绑定分组","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","RECHARGE_MODE","NUMBER","","Y","","充值类型","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","TIMING_TYPE","NUMBER","","N","SYS_C00162420","定时类型 1-不定时 2-按日定时 3-按月定时 4-临时定时","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","ENABLE_TIME","VARCHAR2","","Y","","启用时间","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","DISABLE_TIME","VARCHAR2","","Y","","禁用时间","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","UP_GROUP","VARCHAR2","","Y","","上游分组","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","REMARK","VARCHAR2","","Y","","备注","为下游指定上游渠道表"
"HF_DOWN_SPECIFY_UP_HS","HIGH_QUALITY","NUMBER","","Y","","是否是优质指定 0-是 1-否","为下游指定上游渠道表"
"HF_UP_SPECIFY_DOWN_HS","RULE_ID","NUMBER","20","N","SYS_C00162422","规则编号","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","RULE_ID","NUMBER","20","N","PK_UP_SPECIFY_DOWN_ID_HS","规则编号","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00162423","上游渠道编号","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00162424","下游渠道","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","CARRIER_NO","VARCHAR2","","N","SYS_C00162425","运营商编号","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","PROVINCE","VARCHAR2","","N","SYS_C00162426","为QG表示任意省","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","CITY","VARCHAR2","","N","SYS_C00162427","为*表示任意市","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","FACE","NUMBER","","Y","","为空表示任意面值","上游指定下游"
